2012-02-21 22:21:08,254 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0334-20120113.html
2012-02-21 22:21:08,255 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0334-20120208.html
2012-02-21 22:21:08,255 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/public/search?article-doc-type=%7BCommentary+(U.S.)%7D&HEADER_TEXT=commentary+(u.s.
2012-02-21 22:21:08,255 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/documents/print/WSJ_-A013-20120112.pdf
2012-02-21 22:21:08,255 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/itp
2012-02-21 22:21:08,255 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0334-20120201.html
2012-02-21 22:21:08,255 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/public/search?article-doc-%7BBest+of+the+Web+Today%7D&HEADER_TEXT=best+of+the+web+today
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/itp/20120207/us/opinion
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/documents/print/WSJ_-A001-20120215.pdf
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0335-20120214.html
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0335-20120208.html
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0334-20120215.html
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0333-20120214.html
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/documents/print/WSJ_-A017-20120124.pdf
2012-02-21 22:21:08,256 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0333-20120215.html
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0334-20120116.html
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/documents/print/WSJ_-A001-20120214.pdf
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0333-20120207.html
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/documents/print/WSJ_-A001-20120106.pdf
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/itp/20120112/us/whatsnews
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/itp/20120113/europe/opinion
2012-02-21 22:21:08,257 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/page/2_0333-20120112.html
2012-02-21 22:21:08,258 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/documents/print/WSJ_-A001-20120112.pdf
2012-02-21 22:21:08,258 ERROR | generalParsers.py : 34 : online.wsj.com - Renaming Failed 'NoneType' object has no attribute 'group': http://online.wsj.com/public/search?article-doc-type=%7BGlobal+View%7D&HEADER_TEXT=global+view
2012-02-21 22:21:08,259 INFO | helper.py : 56 : online.wsj.com - fetching 70
